PROVIDER_ID,HAI_1_DEN_VOL,HAI_2_DEN_VOL,HAI_3_DEN_VOL,HAI_4_DEN_VOL,HAI_5_DEN_VOL,HAI_6_DEN_VOL,HAI_1_DEN_PRED,HAI_2_DEN_PRED,HAI_3_DEN_PRED,HAI_4_DEN_PRED,HAI_5_DEN_PRED,HAI_6_DEN_PRED,HAI_1,HAI_2,HAI_3,HAI_4,HAI_5,HAI_6,READM_30_HOSP_WIDE,READM_30_HIP_KNEE,EDAC_30_HF,READM_30_COPD,EDAC_30_AMI,EDAC_30_PN,MORT_30_STK,MORT_30_PN,MORT_30_HF,MORT_30_COPD,MORT_30_AMI,COMP_HIP_KNEE,READM_30_HOSP_WIDE_DEN,READM_30_HIP_KNEE_DEN,EDAC_30_HF_DEN,READM_30_COPD_DEN,EDAC_30_AMI_DEN,EDAC_30_PN_DEN,MORT_30_STK_DEN,MORT_30_PN_DEN,MORT_30_HF_DEN,MORT_30_COPD_DEN,MORT_30_AMI_DEN,COMP_HIP_KNEE_DEN,OP_2,OP_2_DEN,OP_3B,OP_3B_DEN,OP_8,OP_8_DEN,OP_10,OP_10_DEN,OP_13,OP_13_DEN,OP_18B,OP_18B_DEN,OP_22,OP_22_DEN,OP_23,OP_23_DEN,OP_29,OP_29_DEN,PSI_4_SURG_COMP,PSI_4_SURG_COMP_DEN,PSI_90_SAFETY,IMM_3_DEN,IMM_3,HCP_COVID_19_DEN,HCP_COVID_19,PC_01,PC_01_DEN,SEP_1,SEP_1_DEN,H_RESP_RATE_P,H_COMP_1_STAR_RATING,H_COMP_2_STAR_RATING,H_COMP_3_STAR_RATING,H_COMP_5_STAR_RATING,H_COMP_6_STAR_RATING,H_COMP_7_STAR_RATING,H_GLOB_STAR_RATING,H_INDI_STAR_RATING,H_NUMB_COMP,PSI_90_SAFETY_DEN,MORT_30_CABG,MORT_30_CABG_DEN,READM_30_CABG,READM_30_CABG_DEN,OP_32,OP_32_DEN,OP_35_ADM,OP_35_ADM_DEN,OP_35_ED,OP_35_ED_DEN,OP_36,OP_36_DEN,Facility_ID,Facility_Name,State,ZIP_Code,County_Parish
140202,10177.0,10853.0,176.0,,85974.0,83265.0,9.09,11.626,4.616,,4.477,33.829,0.11,0.344,0.867,,1.117,0.325,0.151,0.037,7.3,0.172,-4.7,16.1,0.104,0.162,0.102,0.088,0.12,0.031,4006.0,114.0,815.0,237.0,217.0,874.0,253.0,865.0,703.0,222.0,238.0,95.0,,,,,0.424,,0.031,,0.009,,247.0,369.0,0.08,50097.0,0.87,31.0,1.0,75.0,223.17,83.0,0.8,3699.0,0.86,3016.0,0.022,0.0,81.0,0.78,211.0,22.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.5,959.0,2615.4489,0.023,72.0,0.099,71.0,12.4,267.0,,,,,0.8,601.0,140202,ADVOCATE CONDELL MEDICAL CENTER,IL,60048,LAKE
140206,2375.0,2581.0,,,19598.0,18762.0,2.212,2.55,,,1.037,12.495,0.452,0.392,,,0.964,0.64,0.159,,44.9,0.1989999999999999,,16.6,,0.156,0.123,,0.122,,305.0,,55.0,26.0,,63.0,,66.0,51.0,,27.0,,,,,,,,0.0409999999999999,,,,173.0,419.0,0.01,25730.0,,,0.9,48.0,,,0.94,1154.0,0.88,792.0,0.0,0.0,39.0,0.28,96.0,16.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,291.0,353.2936,,,,,14.3,108.0,,,,,,,140206,HUMBOLDT PARK HEALTH,IL,60622,COOK
140208,37680.0,21123.0,387.0,331.0,246180.0,223013.0,42.763,34.661,11.145,3.002,20.661,120.245,0.678,0.866,1.884,1.332,0.387,0.566,0.15,0.05,7.6,0.187,-2.1,36.7,0.105,0.151,0.088,0.0819999999999999,0.1119999999999999,0.033,5029.0,186.0,1287.0,240.0,347.0,522.0,377.0,506.0,1088.0,226.0,286.0,173.0,,,,,0.42,,0.084,,0.021,,302.0,374.0,0.13,108815.0,0.64,14.0,0.9,79.0,174.96,257.0,1.32,7506.0,0.9,6523.0,0.013,0.01,224.0,0.71,216.0,16.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1074.0,4357.0533000000005,0.024,197.0,0.11,183.0,12.7,1428.0,13.4,166.0,5.2,166.0,1.0,822.0,140208,ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER,IL,60453,COOK
140209,7456.0,8401.0,176.0,,57878.0,55041.0,7.256,9.997,4.978,,4.134,24.578,1.516,0.5,0.804,,0.726,0.325,0.144,,39.6,0.1889999999999999,-8.6,13.6,0.152,0.201,0.13,0.11,0.14,,1937.0,,310.0,100.0,213.0,317.0,177.0,334.0,272.0,98.0,191.0,,,,,,,,0.0969999999999999,,0.025,,260.0,325.0,0.13,32681.0,0.81,16.0,0.91,35.0,159.65,71.0,0.91,2250.0,0.9,2556.0,0.0,0.28,46.0,0.61,323.0,21.0,3.0,3.0,2.0,3.0,3.0,2.0,2.5,2.0,590.0,1488.2918000000002,0.027,60.0,0.11,59.0,14.5,345.0,,,,,1.0,424.0,140209,METHODIST MEDICAL CENTER OF ILLINOIS,IL,61636,PEORIA
140210,,,,,,,,,,,,,,,,,,,0.144,,3.7,0.188,,-8.1,,0.231,0.1169999999999999,0.1,,,158.0,,39.0,56.0,,65.0,,55.0,30.0,51.0,,,,,,,,,0.067,,0.0139999999999999,,180.0,322.0,0.02,10881.0,,,1.0,35.0,,,0.97,296.0,1.0,286.0,0.02,,,0.56,62.0,,,,,,,,,,,85.50789999999999,,,,,13.4,361.0,,,,,1.2,117.0,140210,HARRISBURG MEDICAL CENTER,IL,62946,SALINE
140211,3343.0,2224.0,105.0,,46049.0,43395.0,2.831,2.113,2.691,,1.764,17.898,0.353,1.42,0.0,,0.0,0.503,0.146,0.048,-8.8,0.182,4.8,0.4,0.121,0.168,0.089,0.094,0.122,0.034,2844.0,46.0,582.0,115.0,135.0,382.0,207.0,375.0,502.0,108.0,176.0,46.0,,,,,0.354,,0.042,,0.0559999999999999,,218.0,385.0,0.03,43045.0,0.73,11.0,0.92,88.0,157.65,48.0,0.71,2798.0,0.97,2741.0,0.152,0.04,70.0,0.67,227.0,27.0,5.0,4.0,3.0,4.0,4.0,4.0,4.5,4.0,618.0,1715.5945,,,,,10.6,1983.0,13.2,334.0,4.0,334.0,1.0,487.0,140211,NORTHWESTERN MEDICINE DELNOR COMMUNITY HOSPITAL,IL,60134,KANE
140213,10130.0,9593.0,257.0,283.0,100044.0,91396.0,8.399,8.386,6.743,2.406,4.069,75.161,1.31,0.715,0.445,0.0,0.737,0.226,0.159,0.04,-7.8,0.192,-10.2,16.4,0.1369999999999999,0.181,0.115,0.073,0.1169999999999999,0.027,5119.0,191.0,1096.0,285.0,419.0,1024.0,441.0,963.0,896.0,263.0,411.0,185.0,,,,,0.3829999999999999,,0.057,,0.039,,246.0,339.0,0.04,76539.0,0.67,12.0,0.9,83.0,203.14,152.0,0.89,4533.0,0.97,4315.0,0.006,0.03,79.0,0.53,739.0,25.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,319.0,3313.8971,0.016,239.0,0.095,237.0,10.7,2665.0,,,,,1.2,506.0,140213,SILVER CROSS HOSPITAL  AND MEDICAL CENTERS,IL,60451,WILL
140217,,1541.0,,,,25153.0,,1.078,,,,12.726,,1.855,,,,0.629,0.144,0.042,10.5,0.181,32.7,6.2,0.142,0.212,0.107,0.088,0.124,0.032,873.0,88.0,185.0,67.0,58.0,170.0,75.0,180.0,162.0,58.0,65.0,88.0,,,,,,,0.053,,0.0409999999999999,,159.0,341.0,0.01,23359.0,,,0.99,70.0,,,0.93,,,566.0,0.001,,,0.82,92.0,35.0,2.0,2.0,2.0,2.0,3.0,2.0,2.5,3.0,557.0,694.1636,,,,,13.4,338.0,,,,,0.7,288.0,140217,PRESENCE SAINT JOSEPH HOSPITAL - ELGIN,IL,60123,KANE
140223,19840.0,15333.0,307.0,283.0,202649.0,181018.0,21.366,22.417,7.601,2.237,15.311,92.918,1.17,0.892,1.447,2.682,0.588,0.474,0.143,0.052,-2.6,0.182,0.4,24.3,0.106,0.157,0.087,0.067,0.102,0.046,5478.0,212.0,1189.0,176.0,244.0,910.0,535.0,885.0,1065.0,160.0,238.0,202.0,,,,,0.3939999999999999,,0.03,,0.046,,240.0,384.0,0.04,87397.0,,,0.91,103.0,141.61,190.0,0.98,6212.0,0.92,5512.0,0.022,0.01,233.0,0.8,226.0,20.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.5,908.0,4047.4453,0.02,73.0,0.115,73.0,12.7,2641.0,9.9,259.0,4.6,259.0,1.0,835.0,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,IL,60068,COOK
140224,9438.0,1846.0,47.0,,42613.0,38462.0,8.45,1.774,1.245,,2.317,21.239,0.355,0.564,0.0,,0.0,0.141,0.139,0.039,22.9,0.184,-9.3,5.5,0.128,0.155,0.093,0.094,0.122,0.032,1101.0,52.0,233.0,57.0,55.0,103.0,38.0,100.0,204.0,41.0,56.0,48.0,,,,,,,0.0969999999999999,,0.034,,156.0,342.0,0.01,19925.0,,,1.0,81.0,,,1.04,,,955.0,0.039,0.12,26.0,0.68,93.0,30.0,3.0,4.0,2.0,3.0,3.0,3.0,3.5,3.0,1046.0,819.516,,,,,12.5,494.0,,,,,1.2,151.0,140224,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO,IL,60657,COOK
140228,10304.0,10996.0,106.0,144.0,79508.0,72956.0,9.836,11.153,2.783,1.304,3.875,36.537,0.407,0.359,0.0,1.534,0.258,0.465,0.15,,15.6,0.188,0.9,18.9,0.198,0.178,0.109,0.085,0.123,,2015.0,,480.0,150.0,181.0,457.0,105.0,438.0,426.0,137.0,176.0,,,,,,,,0.084,,0.027,,205.0,379.0,0.08,67430.0,0.45,11.0,0.95,40.0,152.88,64.0,0.83,5766.0,0.85,4694.0,0.045,0.05,59.0,0.6,196.0,18.0,3.0,2.0,3.0,2.0,2.0,2.0,2.5,3.0,1080.0,1662.4864,0.024,73.0,0.1119999999999999,73.0,12.9,128.0,11.1,254.0,4.3,254.0,0.7,662.0,140228,UW HEALTH,IL,61104,WINNEBAGO
140231,9053.0,7802.0,408.0,242.0,114361.0,100558.0,8.414,6.723,10.362,1.816,5.354,75.267,0.594,0.446,0.772,2.203,0.0,0.412,0.156,0.051,8.4,0.184,16.6,7.1,0.143,0.172,0.095,0.094,0.109,0.034,5256.0,307.0,1034.0,259.0,240.0,790.0,378.0,740.0,866.0,234.0,240.0,259.0,,,,,0.3289999999999999,,0.059,,0.052,,178.0,384.0,0.03,116086.0,,,0.99,74.0,163.45,96.0,0.91,6264.0,0.92,7741.0,0.0,0.0,93.0,0.58,155.0,23.0,4.0,4.0,3.0,3.0,2.0,3.0,3.5,2.0,2829.0,3966.6973,0.023,138.0,0.106,135.0,10.7,1447.0,11.1,359.0,4.7,359.0,1.0,1013.0,140231,EDWARD HOSPITAL,IL,60540,DU PAGE
140233,8886.0,9027.0,174.0,,66300.0,65577.0,9.365,11.492,4.964,,5.41,31.238,0.854,0.522,1.007,,0.185,0.288,0.145,0.057,4.0,0.1889999999999999,3.2,17.4,0.138,0.193,0.131,0.11,0.133,0.036,2748.0,158.0,508.0,94.0,220.0,419.0,321.0,438.0,459.0,91.0,219.0,141.0,,,,,,,0.074,,0.04,,208.0,392.0,0.04,38538.0,,,0.93,29.0,185.11,144.0,0.96,2765.0,0.63,2445.0,0.015,0.0,22.0,0.59,86.0,27.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.5,1525.0,2088.4046,0.038,88.0,0.1169999999999999,83.0,13.9,226.0,12.9,160.0,6.0,160.0,0.9,567.0,140233,SAINT ANTHONY MEDICAL CENTER,IL,61108,WINNEBAGO
140239,5508.0,5593.0,69.0,,46280.0,36208.0,5.158,4.41,1.893,,2.756,16.157,2.133,0.68,1.057,,1.451,0.99,0.136,,-19.9,0.183,-7.6,4.1,0.175,0.145,0.113,0.108,0.134,,1327.0,,329.0,174.0,104.0,137.0,313.0,126.0,282.0,153.0,102.0,,,,,,,,0.089,,0.034,,222.0,384.0,0.13,27926.0,,,0.97,220.0,201.19,69.0,0.81,3021.0,0.78,3077.0,0.723,0.0,50.0,0.45,259.0,25.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.5,696.0,1000.2743,0.039,35.0,0.105,32.0,12.1,473.0,12.3,53.0,5.4,53.0,0.7,258.0,140239,JAVON BEA HOSPITAL,IL,61114,WINNEBAGO
140242,9094.0,5783.0,304.0,229.0,130048.0,119752.0,10.251,7.292,8.026,1.93,6.254,54.424,0.976,0.274,1.495,1.554,0.48,0.129,0.15,0.048,-12.3,0.17,4.3,22.1,0.119,0.173,0.089,0.073,0.124,0.0279999999999999,5165.0,52.0,969.0,166.0,230.0,614.0,530.0,592.0,847.0,150.0,202.0,44.0,,,,,0.416,,0.046,,0.052,,224.0,383.0,0.05,77544.0,,,0.97,198.0,155.28,102.0,0.69,6624.0,0.97,6427.0,0.149,0.04,53.0,0.42,115.0,24.0,4.0,4.0,3.0,4.0,4.0,4.0,4.5,3.5,1044.0,3852.6824,0.016,164.0,0.087,161.0,11.4,3228.0,11.4,539.0,4.0,539.0,0.9,957.0,140242,NORTHWESTERN MEDICINE CENTRAL DUPAGE HOSPITAL,IL,60190,DU PAGE
140251,2054.0,3782.0,49.0,,,17594.0,2.259,4.735,1.474,,,8.089,0.443,0.0,0.0,,,0.742,0.139,,23.1,0.187,28.1,38.2,0.136,0.165,0.0969999999999999,0.093,0.115,,679.0,,210.0,70.0,68.0,142.0,69.0,144.0,186.0,64.0,75.0,,,,,,,,0.123,,,,230.0,316.0,0.13,22231.0,0.54,13.0,0.99,67.0,,,1.1,980.0,0.94,1043.0,0.006,,,0.14,87.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,244.0,534.2874999999999,,,,,12.7,217.0,,,,,,,140251,COMMUNITY FIRST MEDICAL CENTER,IL,60634,COOK
140252,3828.0,5931.0,180.0,170.0,94159.0,86682.0,3.324,5.142,4.351,1.287,3.695,38.795,0.903,0.0,0.689,0.0,0.541,0.309,0.162,0.038,-13.6,0.191,30.6,-12.5,0.127,0.175,0.1,0.07,0.126,0.025,6560.0,677.0,983.0,303.0,325.0,1009.0,515.0,987.0,866.0,271.0,334.0,590.0,,,,,0.425,,0.0559999999999999,,0.034,,178.0,382.0,0.01,62489.0,0.46,13.0,0.96,78.0,133.13,111.0,0.67,4291.0,0.99,2774.0,0.053,0.02,200.0,0.77,105.0,25.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,449.0,4547.8177,0.034,124.0,0.133,123.0,11.5,3888.0,10.8,77.0,4.8,77.0,0.8,906.0,140252,NORTHWEST COMMUNITY HOSPITAL 1,IL,60005,COOK
140258,9459.0,7176.0,175.0,143.0,74294.0,69755.0,9.412,8.575,4.197,1.154,3.655,41.609,0.637,0.583,1.191,0.867,0.274,0.096,0.143,0.048,27.3,0.208,0.0,1.5,0.143,0.16,0.0969999999999999,0.078,0.108,0.033,4071.0,402.0,976.0,158.0,192.0,668.0,328.0,650.0,866.0,141.0,159.0,371.0,,,,,0.341,,0.084,,0.042,,212.0,422.0,0.02,42253.0,,,1.0,120.0,166.52,180.0,1.08,,,1595.0,0.006,0.0,49.0,0.81,181.0,24.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2275.0,3401.67,0.019,126.0,0.09,123.0,12.0,1608.0,9.1,80.0,4.4,80.0,0.7,704.0,140258,ALEXIAN BROTHERS MEDICAL CENTER 1,IL,60007,COOK
140275,,2245.0,51.0,,,8929.0,,1.423,1.386,,,6.69,,0.703,1.443,,,0.448,0.142,0.04,-18.0,0.185,,-8.6,,0.196,0.141,0.119,0.13,0.031,437.0,78.0,116.0,74.0,,109.0,,110.0,101.0,71.0,31.0,70.0,,,,,,,0.009,,,,206.0,374.0,0.06,20937.0,0.8,25.0,1.0,54.0,,,1.17,737.0,0.8,1011.0,0.1369999999999999,0.0,16.0,0.63,123.0,23.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,375.0,265.2983,,,,,13.1,178.0,9.2,83.0,7.6,83.0,0.7,167.0,140275,GENESIS HLTH SYSTEM DBA GENESIS MDL CTR-ILLINI,IL,61282,ROCK ISLAND
140276,27230.0,25541.0,225.0,146.0,127705.0,120453.0,33.285,44.062,6.526,1.745,9.441,104.518,1.292,0.681,0.46,0.573,0.953,0.775,0.157,0.045,22.9,0.206,11.2,67.3,0.128,0.154,0.085,0.076,0.1169999999999999,0.0279999999999999,3076.0,173.0,599.0,83.0,150.0,247.0,209.0,235.0,515.0,74.0,86.0,158.0,,,,,0.3289999999999999,,0.092,,0.038,,361.0,352.0,0.08,44188.0,,,0.91,92.0,173.11,280.0,1.15,7489.0,0.8,6416.0,0.0,0.0,60.0,0.42,237.0,17.0,3.0,3.0,2.0,2.0,3.0,3.0,2.5,1.5,708.0,3636.6412,0.02,128.0,0.1009999999999999,125.0,10.9,2113.0,11.7,640.0,4.1,640.0,0.9,1061.0,140276,LOYOLA UNIVERSITY MEDICAL CENTER,IL,60153,COOK
140280,4623.0,7318.0,73.0,180.0,53579.0,51592.0,3.75,6.762,1.814,1.489,3.296,21.698,0.267,0.739,0.551,0.672,1.82,0.461,0.147,0.043,-6.0,0.183,15.0,16.5,0.149,0.216,0.14,0.123,0.123,0.025,1792.0,200.0,411.0,147.0,251.0,403.0,166.0,411.0,379.0,145.0,207.0,192.0,,,,,,,0.0279999999999999,,,,202.0,330.0,0.07,58577.0,0.75,16.0,,,167.32,47.0,0.9,3802.0,0.73,3369.0,0.017,0.03,29.0,0.47,53.0,25.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,518.0,1428.041,0.036,105.0,0.105,102.0,13.6,141.0,9.1,144.0,5.7,144.0,1.2,418.0,140280,TRINITY ROCK ISLAND,IL,61201,ROCK ISLAND
140281,38937.0,24295.0,497.0,367.0,331885.0,298299.0,41.97,38.782,14.328,3.158,17.476,161.905,0.786,0.696,0.838,0.95,0.858,0.469,0.155,0.043,15.2,0.1889999999999999,33.7,28.9,0.105,0.105,0.05,0.075,0.099,0.022,6727.0,598.0,1315.0,177.0,217.0,672.0,444.0,680.0,1048.0,151.0,179.0,534.0,,,,,0.35,,0.063,,0.04,,326.0,365.0,0.13,93592.0,,,1.0,111.0,141.94,409.0,0.71,17346.0,0.97,16902.0,0.198,0.02,87.0,0.49,96.0,18.0,4.0,4.0,3.0,4.0,4.0,4.0,4.5,3.0,1979.0,7087.2339,0.03,148.0,0.104,144.0,13.0,6499.0,8.6,324.0,4.1,324.0,0.7,2290.0,140281,NORTHWESTERN MEMORIAL HOSPITAL,IL,60611,COOK
140286,2606.0,2460.0,70.0,,30429.0,29306.0,1.803,1.706,1.802,,1.205,10.865,0.555,0.0,0.555,,3.32,0.184,0.14,,-21.2,0.1889999999999999,11.6,9.2,0.147,0.147,0.084,0.085,0.125,,1368.0,,254.0,108.0,102.0,331.0,132.0,318.0,222.0,92.0,107.0,,,,,,,,0.078,,0.045,,196.0,372.0,0.02,36175.0,0.93,15.0,1.0,76.0,177.43,40.0,0.92,2552.0,0.97,2481.0,0.149,0.0,71.0,0.71,178.0,23.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.5,284.0,881.4761,,,,,13.7,965.0,13.7,165.0,5.1,165.0,0.7,311.0,140286,NORTHWESTERN MEDICINE KISHWAUKEE HOSPITAL,IL,60115,DE KALB
140288,7041.0,6834.0,163.0,181.0,86851.0,79970.0,6.581,7.088,4.394,1.454,4.347,35.849,0.456,0.423,2.048,0.688,0.46,0.112,0.145,0.052,9.3,0.19,2.7,3.4,0.123,0.163,0.092,0.072,0.107,0.033,3624.0,118.0,909.0,135.0,214.0,642.0,184.0,644.0,803.0,115.0,206.0,111.0,,,,,0.3229999999999999,,0.018,,0.062,,186.0,385.0,0.02,42349.0,0.76,33.0,0.91,78.0,160.87,92.0,1.63,3862.0,0.85,3199.0,0.021,0.0,116.0,0.87,269.0,23.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.5,1096.0,2707.0785,0.03,144.0,0.111,140.0,13.8,521.0,,,,,1.5,431.0,140288,ADVOCATE GOOD SAMARITAN HOSPITAL,IL,60515,DU PAGE
140289,2876.0,5549.0,71.0,257.0,37866.0,33816.0,2.091,4.463,1.937,2.573,1.729,29.187,0.0,0.0,0.0,0.0,0.578,0.274,0.146,,18.0,0.195,11.2,-12.3,0.134,0.203,0.126,0.1369999999999999,0.119,,1128.0,,287.0,97.0,67.0,298.0,86.0,279.0,246.0,91.0,90.0,,,,,,,,0.034,,0.039,,206.0,374.0,0.01,35151.0,0.6,25.0,0.98,90.0,,,0.88,1616.0,0.72,1610.0,0.011,0.0,34.0,0.4,102.0,37.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.5,343.0,662.4239,,,,,13.0,1335.0,9.3,57.0,4.8,57.0,1.0,427.0,140289,ANDERSON HOSPITAL,IL,62062,MADISON
140290,6834.0,3842.0,117.0,292.0,76825.0,63451.0,7.953,4.734,3.191,2.485,4.333,39.584,1.006,0.634,0.627,1.207,0.231,0.227,0.144,0.04,-2.4,0.174,-16.6,44.7,0.14,0.148,0.076,0.081,0.129,0.036,2520.0,319.0,656.0,114.0,101.0,516.0,124.0,504.0,578.0,111.0,138.0,276.0,,,,,0.517,,0.133,,0.039,,194.0,444.0,0.01,58011.0,0.64,11.0,1.0,103.0,168.19,84.0,0.95,,,1646.0,0.0069999999999999,0.0,53.0,0.81,188.0,22.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2084.0,1911.5813,,,,,13.2,967.0,9.8,64.0,4.5,64.0,0.8,449.0,140290,ST ALEXIUS MEDICAL CENTER,IL,60169,COOK
140291,5933.0,6632.0,190.0,147.0,53635.0,50960.0,5.022,6.26,4.657,1.133,2.765,21.723,0.398,0.16,0.215,0.883,0.362,0.276,0.145,0.052,-11.0,0.193,-17.4,21.5,0.118,0.148,0.09,0.067,0.125,0.032,3160.0,132.0,731.0,161.0,145.0,653.0,170.0,635.0,649.0,141.0,144.0,120.0,,,,,0.3879999999999999,,0.023,,0.05,,176.0,387.0,0.02,38257.0,,,0.93,89.0,179.91,64.0,1.15,2882.0,0.84,2431.0,0.016,0.0,78.0,0.79,218.0,25.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,1204.0,2222.3444000000004,0.03,113.0,0.113,111.0,11.5,1031.0,,,,,1.0,1003.0,140291,ADVOCATE GOOD SHEPHERD HOSPITAL,IL,60010,LAKE
140292,2293.0,2321.0,,,24792.0,24170.0,1.594,1.589,,,1.135,9.068,1.882,1.259,,,0.0,0.331,0.151,,4.6,0.187,,8.6,0.148,0.182,0.114,0.095,0.13,,486.0,,99.0,37.0,,122.0,37.0,111.0,98.0,31.0,38.0,,,,,,,,0.021,,,,174.0,403.0,0.02,21646.0,,,0.95,73.0,,,0.92,882.0,0.86,910.0,0.003,0.0,32.0,0.69,133.0,14.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.5,247.0,435.9151,,,,,12.6,182.0,,,,,1.2,47.0,140292,UCHICAGO MEDICINE ADVENTHEALTH GLENOAKS,IL,60139,DU PAGE
140294,,,,,,,,,,,,,,,,,,,0.143,0.049,,,,-1.6,,0.159,,0.114,,0.036,173.0,52.0,,,,58.0,,55.0,,25.0,,48.0,,,,,,,0.136,,,,134.0,388.0,0.01,10923.0,,,0.93,72.0,,,0.94,516.0,0.82,489.0,0.063,,,0.79,34.0,26.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,115.0,188.4616,,,,,12.2,233.0,,,,,1.4,142.0,140294,CROSSROADS COMMUNITY HOSPITAL,IL,62864,JEFFERSON
140300,,,,,,6999.0,,,,,,3.353,,,,,,0.596,0.148,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,0.021,,,,195.0,358.0,0.04,23603.0,,,0.88,154.0,,,,319.0,0.71,271.0,0.142,,,0.46,39.0,,,,,,,,,,,,,,,,,,,,,,,,140300,PROVIDENT HOSPITAL OF CHICAGO,IL,60615,COOK
140304,2359.0,2860.0,45.0,,,22101.0,1.63,1.944,1.338,,,8.307,0.0,0.0,0.0,,,0.0,0.15,,7.8,0.201,,-3.7,0.125,0.166,0.096,0.114,0.132,,740.0,,196.0,64.0,,215.0,71.0,223.0,160.0,55.0,70.0,,,,,,,,0.093,,0.07,,188.0,396.0,0.03,34437.0,0.89,18.0,0.97,72.0,,,0.89,1483.0,0.77,1560.0,0.002,0.0,45.0,0.66,135.0,12.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,502.0,539.3376,,,,,12.5,265.0,11.8,262.0,3.5,262.0,0.9,84.0,140304,UCHICAGO MEDICINE ADVENTHEALTH BOLINGBROOK,IL,60440,WILL
140308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,96.0,,,,,,,,,,359.0,0.98,354.0,0.7020000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,140308,MERCYHEALTH HOSPITAL & PHYSICIAN CLINIC-CRYSTAL LA,IL,60014,MC HENRY
14034F,,,,,,,,,,,,,,,,,,,0.155,,7.9,0.184,,-19.3,,0.107,0.071,0.066,,,945.0,,207.0,203.0,,158.0,,131.0,161.0,171.0,,,,,,,,,,,,,,,,,,,,,,,1.19,,,,,,,,,26.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.5,454.0,679.6941999999999,,,,,,,,,,,,,14034F,NORTH CHICAGO VA MEDICAL CENTER,IL,60064,LAKE
141300,,,,,,,,,,,,,,,,,,,0.152,,,,,6.2,,0.207,,,,,52.0,,,,,33.0,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,0.99,175.0,0.8859999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,141300,THOMAS H BOYD MEMORIAL HOSPITAL,IL,62016,GREENE
141301,,,,,,,,,,,,,,,,,,,0.148,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,0.0819999999999999,,,,103.0,484.0,0.0,6343.0,,,0.95,37.0,,,,592.0,0.91,,,,,0.67,27.0,,,,,,,,,,,,,,,,12.6,102.0,,,,,0.9,63.0,141301,KIRBY MEDICAL CENTER,IL,61856,PIATT
141302,,,,,,,,,,,,,,,,,,,0.147,0.044,,,,,,,,,,0.035,56.0,39.0,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,233.0,0.95,,,,,,,43.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,110.0,,,,,,,,,,,,,,141302,MIDWEST MEDICAL CENTER,IL,61036,JO DAVIESS
141303,,,,,,,,,,,,,,,,,,,0.142,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8,65.0,,,,,,,141303,WARNER HOSPITAL AND HEALTH SERVICES,IL,61727,DE WITT
141304,,,,,,,,,,,,,,,,,,,0.142,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,0.033,,,,97.0,330.0,0.0,4006.0,,,,,,,,177.0,0.84,,,,,,,,,,,,,,,,,,,,,,12.9,40.0,,,,,,,141304,"GENESIS MEDICAL CENTER, ALEDO",IL,61231,MERCER
